"unified_id"	"native_id"	"alt_id"	"id_type"	"tissue"	"hist_primary"	"hist_secondary"	"match_id"
"BFTC905_URINARY_TRACT"	"BFTC-905"	"910926"	"gdsc"	"urogenital_system"	"Bladder"	NA	"BFTC905"
"BFTC905_URINARY_TRACT"	"BFTC-905"	NA	"eurofins"	"urinary_tract"	"carcinoma"	"transitional_cell_carcinoma"	"BFTC905"
"BFTC909_KIDNEY"	"BFTC909_KIDNEY"	"BFTC-909"	"CCLE"	"kidney"	"carcinoma"	"NS"	"BFTC909"
"BFTC909_KIDNEY"	"BFTC-909"	NA	"cosmic_clp"	"kidney"	"carcinoma"	"NS"	"BFTC909"
"BFTC909_KIDNEY"	"BFTC-909"	"910698"	"gdsc"	"kidney"	"kidney"	NA	"BFTC909"
"BHT101_THYROID"	"BHT101_THYROID"	"BHT-101"	"CCLE"	"thyroid"	"carcinoma"	"anaplastic_carcinoma"	"BHT101"
"BHT101_THYROID"	"BHT-101"	NA	"cosmic_clp"	"thyroid"	"carcinoma"	"anaplastic_carcinoma"	"BHT101"
"BHT101_THYROID"	"BHT-101"	"906696"	"gdsc"	"thyroid"	"thyroid"	NA	"BHT101"
"BHT101_THYROID"	"BHT-101"	NA	"eurofins"	"thyroid"	"carcinoma"	"anaplastic_carcinoma"	"BHT101"
"BHY_UPPER_AERODIGESTIVE_TRACT"	"BHY_UPPER_AERODIGESTIVE_TRACT"	"BHY"	"CCLE"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"BHY"
"BHY_UPPER_AERODIGESTIVE_TRACT"	"BHY"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"BHY"
"BHY_UPPER_AERODIGESTIVE_TRACT"	"BHY"	"753535"	"gdsc"	"aero_digestive_tract"	"head_and_neck"	NA	"BHY"
"BICR10_UPPER_AERODIGESTIVE_TRACT"	"BICR10"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"carcinoma"	"NS"	"BICR10"
"BICR16_UPPER_AERODIGESTIVE_TRACT"	"BICR16_UPPER_AERODIGESTIVE_TRACT"	"BICR 16"	"CCLE"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"BICR16"
"BICR18_UPPER_AERODIGESTIVE_TRACT"	"BICR18_UPPER_AERODIGESTIVE_TRACT"	"BICR 18"	"CCLE"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"BICR18"
"BICR22_UPPER_AERODIGESTIVE_TRACT"	"BICR22_UPPER_AERODIGESTIVE_TRACT"	"BICR 22"	"CCLE"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"BICR22"
"BICR22_UPPER_AERODIGESTIVE_TRACT"	"BICR22"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"carcinoma"	"NS"	"BICR22"
"BICR31_UPPER_AERODIGESTIVE_TRACT"	"BICR31_UPPER_AERODIGESTIVE_TRACT"	"BICR 31"	"CCLE"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"BICR31"
"BICR31_UPPER_AERODIGESTIVE_TRACT"	"BICR31"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"carcinoma"	"NS"	"BICR31"
"BICR56_UPPER_AERODIGESTIVE_TRACT"	"BICR56_UPPER_AERODIGESTIVE_TRACT"	"BICR 56"	"CCLE"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"BICR56"
"BICR6_UPPER_AERODIGESTIVE_TRACT"	"BICR6_UPPER_AERODIGESTIVE_TRACT"	"BICR 6"	"CCLE"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"BICR6"
"BICR78_UPPER_AERODIGESTIVE_TRACT"	"BICR78"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"carcinoma"	"NS"	"BICR78"
"BJHTERT_SKIN"	"BJHTERT_SKIN"	"BJ hTERT"	"CCLE"	"skin"	"other"	"immortalized_fibroblast"	"BJHTERT"
"BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"BL-41"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"Burkitt_lymphoma"	"BL41"
"BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"BL-41"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"Burkitt_lymphoma"	"BL41"
"BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"BL-41"	"910706"	"gdsc"	"blood"	"Burkitt_lymphoma"	NA	"BL41"
"BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"BL-70"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"Burkitt_lymphoma"	"BL70"
"BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"BL-70"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"Burkitt_lymphoma"	"BL70"
"BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"BL-70"	"910707"	"gdsc"	"blood"	"Burkitt_lymphoma"	NA	"BL70"
"BM1604_PROSTATE"	"BM-1604"	NA	"eurofins"	"prostate"	"Prostate"	NA	"BM1604"
"BOKU_UROGENITAL_SYSTEM"	"BOKU"	"753536"	"gdsc"	"urogenital_system"	"cervix"	NA	"BOKU"
"BONNA12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"BONNA-12"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"hairy_cell_leukaemia"	"BONNA12"
"BPH1_PROSTATE"	"BPH-1"	NA	"cosmic_clp"	"prostate"	"hyperplasia"	"NS"	"BPH1"
"BPH1_PROSTATE"	"BPH-1"	"924105"	"gdsc"	"urogenital_system"	"prostate"	NA	"BPH1"
"BPH1_PROSTATE"	"BPH1"	NA	"eurofins"	"prostate"	"hyperplasia"	"NS"	"BPH1"
"BT20_BREAST"	"BT20_BREAST"	"BT-20"	"CCLE"	"breast"	"carcinoma"	"ductal_carcinoma"	"BT20"
"BT20_BREAST"	"BT-20"	NA	"cosmic_clp"	"breast"	"carcinoma"	"NS"	"BT20"
"BT20_BREAST"	"BT-20"	"906801"	"gdsc"	"breast"	"breast"	NA	"BT20"
"BT20_BREAST"	"BT20"	NA	"eurofins"	"breast"	"carcinoma"	"ductal_carcinoma"	"BT20"
"BT474_BREAST"	"BT474_BREAST"	"BT-474"	"CCLE"	"breast"	"carcinoma"	"ductal_carcinoma"	"BT474"
"BT474_BREAST"	"BT-474"	NA	"cosmic_clp"	"breast"	"carcinoma"	"ductal_carcinoma"	"BT474"
"BT474_BREAST"	"BT-474"	"946359"	"gdsc"	"breast"	"breast"	NA	"BT474"
"BT474_BREAST"	"BT474"	NA	"eurofins"	"breast"	"carcinoma"	"ductal_carcinoma"	"BT474"
"BT483_BREAST"	"BT483_BREAST"	"BT-483"	"CCLE"	"breast"	"carcinoma"	"ductal_carcinoma"	"BT483"
"BT483_BREAST"	"BT-483"	NA	"cosmic_clp"	"breast"	"carcinoma"	"ductal_carcinoma"	"BT483"
"BT549_BREAST"	"BT549_BREAST"	"BT-549"	"CCLE"	"breast"	"carcinoma"	"ductal_carcinoma"	"BT549"
"BT549_BREAST"	"BT-549"	NA	"cosmic_clp"	"breast"	"carcinoma"	"ductal_carcinoma"	"BT549"
"BT549_BREAST"	"BT-549"	"905951"	"gdsc"	"breast"	"breast"	NA	"BT549"
"BT549_BREAST"	"BT-549"	NA	"eurofins"	"breast"	"carcinoma"	"ductal_carcinoma"	"BT549"
"BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"BV-173"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"blast_phase_chronic_myeloid_leukaemia"	"BV173"
"BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"BV-173"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"blast_phase_chronic_myeloid_leukaemia"	"BV173"
"BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"BV-173"	"910710"	"gdsc"	"blood"	"chronic_myeloid_leukaemia"	NA	"BV173"
"BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"BV-173"	NA	"eurofins"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"blast_phase_chronic_myeloid_leukaemia"	"BV173"
"BXPC3_PANCREAS"	"BXPC3_PANCREAS"	"BxPC-3"	"CCLE"	"pancreas"	"carcinoma"	"ductal_carcinoma"	"BXPC3"
"BXPC3_PANCREAS"	"BxPC-3"	NA	"cosmic_clp"	"pancreas"	"carcinoma"	"ductal_carcinoma"	"BXPC3"
"BXPC3_PANCREAS"	"BxPC-3"	"906693"	"gdsc"	"pancreas"	"pancreas"	NA	"BXPC3"
"BXPC3_PANCREAS"	"BxPC-3"	NA	"eurofins"	"pancreas"	"carcinoma"	"ductal_carcinoma"	"BXPC3"
"C2BBE1_LARGE_INTESTINE"	"C2BBE1_LARGE_INTESTINE"	"C2BBe1"	"CCLE"	"large_intestine"	"carcinoma"	"adenocarcinoma"	"C2BBE1"
"C2BBE1_LARGE_INTESTINE"	"C2BBe1"	NA	"cosmic_clp"	"large_intestine"	"carcinoma"	"adenocarcinoma"	"C2BBE1"
"C2BBE1_LARGE_INTESTINE"	"C2BBe1"	"910700"	"gdsc"	"digestive_system"	"large_intestine"	NA	"C2BBE1"
"C32_SKIN"	"C32_SKIN"	"C32"	"CCLE"	"skin"	"malignant_melanoma"	"NS"	"C32"
"C32_SKIN"	"C32"	NA	"cosmic_clp"	"skin"	"malignant_melanoma"	"NS"	"C32"
"C32_SKIN"	"C32"	"906830"	"gdsc"	"skin"	"melanoma"	NA	"C32"
"C32_SKIN"	"C32"	NA	"eurofins"	"skin"	"malignant_melanoma"	"NS"	"C32"
"C32TG_SKIN"	"C32TG"	NA	"eurofins"	"skin"	"Skin"	NA	"C32TG"
"C33A_CERVIX"	"C-33-A"	NA	"cosmic_clp"	"cervix"	"carcinoma"	"NS"	"C33A"
"C33A_CERVIX"	"C-33-A"	"687505"	"gdsc"	"urogenital_system"	"cervix"	NA	"C33A"
"C33A_CERVIX"	"C-33A"	NA	"eurofins"	"cervix"	"carcinoma"	"NS"	"C33A"
"C3A_LIVER"	"C3A_LIVER"	"C3A"	"CCLE"	"liver"	"carcinoma"	"hepatocellular_carcinoma"	"C3A"
"C3A_LIVER"	"C3A"	NA	"cosmic_clp"	"liver"	"carcinoma"	"hepatocellular_carcinoma"	"C3A"
"C3A_LIVER"	"C3A"	"910850"	"gdsc"	"digestive_system"	"liver"	NA	"C3A"
"C4I_CERVIX"	"C-4-I"	NA	"cosmic_clp"	"cervix"	"carcinoma"	"NS"	"C4I"
"C4I_CERVIX"	"C-4 I"	NA	"eurofins"	"cervix"	"carcinoma"	"NS"	"C4I"
"C4II_CERVIX"	"C-4 II"	NA	"eurofins"	"cervix"	"Female GU (Cervix)"	NA	"C4II"
"CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CA46"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"Burkitt_lymphoma"	"CA46"
"CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CA46"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"Burkitt_lymphoma"	"CA46"
"CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CA46"	"910703"	"gdsc"	"blood"	"Burkitt_lymphoma"	NA	"CA46"
"CA922_UPPER_AERODIGESTIVE_TRACT"	"Ca9-22"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"CA922"
"CA922_UPPER_AERODIGESTIVE_TRACT"	"Ca9-22"	"753538"	"gdsc"	"aero_digestive_tract"	"head_and_neck"	NA	"CA922"
"CADOES1_BONE"	"CADOES1_BONE"	"CADO-ES1"	"CCLE"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"CADOES1"
"CADOES1_BONE"	"CADO-ES1"	NA	"cosmic_clp"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"CADOES1"
"CAKI1_KIDNEY"	"CAKI1_KIDNEY"	"Caki-1"	"CCLE"	"kidney"	"carcinoma"	"clear_cell_renal_cell_carcinoma"	"CAKI1"
"CAKI1_KIDNEY"	"CAKI-1"	NA	"cosmic_clp"	"kidney"	"carcinoma"	"clear_cell_renal_cell_carcinoma"	"CAKI1"
"CAKI1_KIDNEY"	"CAKI-1"	"905963"	"gdsc"	"kidney"	"kidney"	NA	"CAKI1"
"CAKI1_KIDNEY"	"Caki-1"	NA	"eurofins"	"kidney"	"carcinoma"	"clear_cell_renal_cell_carcinoma"	"CAKI1"
"CAKI2_KIDNEY"	"CAKI2_KIDNEY"	"Caki-2"	"CCLE"	"kidney"	"carcinoma"	"clear_cell_renal_cell_carcinoma"	"CAKI2"
"CAKI2_KIDNEY"	"Caki-2"	NA	"eurofins"	"kidney"	"carcinoma"	"clear_cell_renal_cell_carcinoma"	"CAKI2"
"CAL120_BREAST"	"CAL120_BREAST"	"CAL-120"	"CCLE"	"breast"	"carcinoma"	"NS"	"CAL120"
"CAL120_BREAST"	"CAL-120"	NA	"cosmic_clp"	"breast"	"carcinoma"	"NS"	"CAL120"
"CAL120_BREAST"	"CAL-120"	"906826"	"gdsc"	"breast"	"breast"	NA	"CAL120"
"CAL12T_LUNG"	"CAL12T_LUNG"	"CAL-12T"	"CCLE"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"CAL12T"
"CAL12T_LUNG"	"CAL-12T"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"CAL12T"
"CAL12T_LUNG"	"CAL-12T"	"753540"	"gdsc"	"lung"	"lung_NSCLC_not_specified"	NA	"CAL12T"
"CAL148_BREAST"	"CAL148_BREAST"	"CAL-148"	"CCLE"	"breast"	"carcinoma"	"ductal_carcinoma"	"CAL148"
"CAL148_BREAST"	"CAL-148"	NA	"cosmic_clp"	"breast"	"carcinoma"	"ductal_carcinoma"	"CAL148"
"CAL148_BREAST"	"CAL-148"	"924106"	"gdsc"	"breast"	"breast"	NA	"CAL148"
"CAL27_UPPER_AERODIGESTIVE_TRACT"	"CAL27_UPPER_AERODIGESTIVE_TRACT"	"CAL 27"	"CCLE"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"CAL27"
"CAL27_UPPER_AERODIGESTIVE_TRACT"	"CAL-27"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"CAL27"
"CAL27_UPPER_AERODIGESTIVE_TRACT"	"CAL-27"	"910916"	"gdsc"	"aero_digestive_tract"	"head_and_neck"	NA	"CAL27"
"CAL27_UPPER_AERODIGESTIVE_TRACT"	"Cal 27"	NA	"eurofins"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"CAL27"
"CAL29_URINARY_TRACT"	"CAL29_URINARY_TRACT"	"CAL-29"	"CCLE"	"urinary_tract"	"carcinoma"	"transitional_cell_carcinoma"	"CAL29"
"CAL29_URINARY_TRACT"	"CAL-29"	NA	"cosmic_clp"	"urinary_tract"	"carcinoma"	"transitional_cell_carcinoma"	"CAL29"
"CAL33_UPPER_AERODIGESTIVE_TRACT"	"CAL33_UPPER_AERODIGESTIVE_TRACT"	"CAL-33"	"CCLE"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"CAL33"
"CAL33_UPPER_AERODIGESTIVE_TRACT"	"CAL-33"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"CAL33"
"CAL33_UPPER_AERODIGESTIVE_TRACT"	"CAL-33"	"753541"	"gdsc"	"aero_digestive_tract"	"head_and_neck"	NA	"CAL33"
"CAL39_VULVA"	"CAL-39"	NA	"cosmic_clp"	"vulva"	"carcinoma"	"squamous_cell_carcinoma"	"CAL39"
"CAL39_VULVA"	"CAL-39"	"924107"	"gdsc"	"urogenital_system"	"cervix"	NA	"CAL39"
"CAL51_BREAST"	"CAL51_BREAST"	"CAL-51"	"CCLE"	"breast"	"carcinoma"	"NS"	"CAL51"
"CAL51_BREAST"	"CAL-51"	NA	"cosmic_clp"	"breast"	"carcinoma"	"NS"	"CAL51"
"CAL51_BREAST"	"CAL-51"	"910927"	"gdsc"	"breast"	"breast"	NA	"CAL51"
"CAL54_KIDNEY"	"CAL54_KIDNEY"	"CAL-54"	"CCLE"	"kidney"	"carcinoma"	"renal_cell_carcinoma"	"CAL54"
"CAL54_KIDNEY"	"CAL-54"	NA	"cosmic_clp"	"kidney"	"carcinoma"	"renal_cell_carcinoma"	"CAL54"
"CAL54_KIDNEY"	"CAL-54"	"910952"	"gdsc"	"kidney"	"kidney"	NA	"CAL54"
"CAL62_THYROID"	"CAL62_THYROID"	"CAL-62"	"CCLE"	"thyroid"	"carcinoma"	"anaplastic_carcinoma"	"CAL62"
"CAL62_THYROID"	"CAL-62"	NA	"cosmic_clp"	"thyroid"	"carcinoma"	"anaplastic_carcinoma"	"CAL62"
"CAL62_THYROID"	"CAL-62"	"906828"	"gdsc"	"thyroid"	"thyroid"	NA	"CAL62"
"CAL62_THYROID"	"CAL-62"	NA	"eurofins"	"thyroid"	"carcinoma"	"anaplastic_carcinoma"	"CAL62"
"CAL72_BONE"	"CAL-72"	NA	"cosmic_clp"	"bone"	"osteosarcoma"	"osteoblastic"	"CAL72"
"CAL72_BONE"	"CAL-72"	"906827"	"gdsc"	"bone"	"osteosarcoma"	NA	"CAL72"
"CAL78_BONE"	"CAL78_BONE"	"CAL-78"	"CCLE"	"bone"	"chondrosarcoma"	"dedifferentiated"	"CAL78"
"CAL78_BONE"	"CAL-78"	NA	"cosmic_clp"	"bone"	"chondrosarcoma"	"NS"	"CAL78"
"CAL851_BREAST"	"CAL851_BREAST"	"CAL-85-1"	"CCLE"	"breast"	"carcinoma"	"NS"	"CAL851"
"CAL851_BREAST"	"CAL-85-1"	NA	"cosmic_clp"	"breast"	"carcinoma"	"NS"	"CAL851"
"CAL851_BREAST"	"CAL-85-1"	"910852"	"gdsc"	"breast"	"breast"	NA	"CAL851"
"CALU1_LUNG"	"CALU1_LUNG"	"Calu-1"	"CCLE"	"lung"	"carcinoma"	"squamous_cell_carcinoma"	"CALU1"
"CALU1_LUNG"	"Calu-1"	"724858"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"CALU1"
"CALU1_LUNG"	"Calu1"	NA	"eurofins"	"lung"	"carcinoma"	"squamous_cell_carcinoma"	"CALU1"
"CALU3_LUNG"	"CALU3_LUNG"	"Calu-3"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"CALU3"
"CALU3_LUNG"	"Calu-3"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"CALU3"
"CALU3_LUNG"	"Calu-3"	"687777"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"CALU3"
"CALU6_LUNG"	"CALU6_LUNG"	"Calu-6"	"CCLE"	"lung"	"carcinoma"	"undifferentiated_carcinoma"	"CALU6"
"CALU6_LUNG"	"Calu-6"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"CALU6"
"CALU6_LUNG"	"Calu-6"	"724859"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"CALU6"
"CALU6_LUNG"	"Calu6"	NA	"eurofins"	"lung"	"carcinoma"	"undifferentiated_carcinoma"	"CALU6"
"CAMA1_BREAST"	"CAMA1_BREAST"	"CAMA-1"	"CCLE"	"breast"	"carcinoma"	"NS"	"CAMA1"
"CAMA1_BREAST"	"CAMA-1"	NA	"cosmic_clp"	"breast"	"carcinoma"	"NS"	"CAMA1"
"CAMA1_BREAST"	"CAMA-1"	"946382"	"gdsc"	"breast"	"breast"	NA	"CAMA1"
"CAMA1_BREAST"	"CAMA-1"	NA	"eurofins"	"breast"	"carcinoma"	"NS"	"CAMA1"
"CAOV3_OVARY"	"CAOV3_OVARY"	"Caov-3"	"CCLE"	"ovary"	"carcinoma"	"adenocarcinoma"	"CAOV3"
"CAOV3_OVARY"	"Caov-3"	NA	"cosmic_clp"	"ovary"	"carcinoma"	"adenocarcinoma"	"CAOV3"
"CAOV3_OVARY"	"Caov-3"	"906825"	"gdsc"	"urogenital_system"	"ovary"	NA	"CAOV3"
"CAOV3_OVARY"	"CaOV3"	NA	"eurofins"	"ovary"	"carcinoma"	"adenocarcinoma"	"CAOV3"
"CAOV4_OVARY"	"CAOV4_OVARY"	"Caov-4"	"CCLE"	"ovary"	"carcinoma"	"adenocarcinoma"	"CAOV4"
"CAOV4_OVARY"	"Caov-4"	NA	"cosmic_clp"	"ovary"	"carcinoma"	"adenocarcinoma"	"CAOV4"
"CAOV4_OVARY"	"Caov-4"	"949090"	"gdsc"	"urogenital_system"	"ovary"	NA	"CAOV4"
"CAPAN1_PANCREAS"	"CAPAN1_PANCREAS"	"Capan-1"	"CCLE"	"pancreas"	"carcinoma"	"ductal_carcinoma"	"CAPAN1"
"CAPAN1_PANCREAS"	"CAPAN-1"	NA	"cosmic_clp"	"pancreas"	"carcinoma"	"ductal_carcinoma"	"CAPAN1"
"CAPAN1_PANCREAS"	"CAPAN-1"	"753624"	"gdsc"	"pancreas"	"pancreas"	NA	"CAPAN1"
"CAPAN1_PANCREAS"	"Capan-1"	NA	"eurofins"	"pancreas"	"carcinoma"	"ductal_carcinoma"	"CAPAN1"
"CAPAN2_PANCREAS"	"CAPAN2_PANCREAS"	"Capan-2"	"CCLE"	"pancreas"	"carcinoma"	"ductal_carcinoma"	"CAPAN2"
"CAPAN2_PANCREAS"	"Capan-2"	NA	"cosmic_clp"	"pancreas"	"carcinoma"	"ductal_carcinoma"	"CAPAN2"
"CAPAN2_PANCREAS"	"Capan-2"	"910915"	"gdsc"	"pancreas"	"pancreas"	NA	"CAPAN2"
"CAPAN2_PANCREAS"	"Capan-2"	NA	"eurofins"	"pancreas"	"carcinoma"	"ductal_carcinoma"	"CAPAN2"
"CAR1_LARGE_INTESTINE"	"CaR-1"	NA	"cosmic_clp"	"large_intestine"	"carcinoma"	"adenocarcinoma"	"CAR1"
"CAR1_LARGE_INTESTINE"	"CaR-1"	"924108"	"gdsc"	"digestive_system"	"large_intestine"	NA	"CAR1"
"CAS1_CENTRAL_NERVOUS_SYSTEM"	"CAS1_CENTRAL_NERVOUS_SYSTEM"	"CAS-1"	"CCLE"	"central_nervous_system"	"glioma"	"astrocytoma_Grade_IV"	"CAS1"
"CAS1_CENTRAL_NERVOUS_SYSTEM"	"CAS-1"	NA	"cosmic_clp"	"central_nervous_system"	"glioma"	"astrocytoma_Grade_IV"	"CAS1"
"CAS1_CENTRAL_NERVOUS_SYSTEM"	"CAS-1"	"910943"	"gdsc"	"nervous_system"	"glioma"	NA	"CAS1"
"CASKI_CERVIX"	"Ca-Ski"	NA	"cosmic_clp"	"cervix"	"carcinoma"	"squamous_cell_carcinoma"	"CASKI"
"CASKI_CERVIX"	"Ca-Ski"	"906824"	"gdsc"	"urogenital_system"	"cervix"	NA	"CASKI"
"CCFSTTG1_CENTRAL_NERVOUS_SYSTEM"	"CCFSTTG1_CENTRAL_NERVOUS_SYSTEM"	"CCF-STTG1"	"CCLE"	"central_nervous_system"	"glioma"	"astrocytoma"	"CCFSTTG1"
"CCFSTTG1_CENTRAL_NERVOUS_SYSTEM"	"CCF-STTG1"	NA	"cosmic_clp"	"central_nervous_system"	"glioma"	"astrocytoma_Grade_IV"	"CCFSTTG1"
"CCFSTTG1_CENTRAL_NERVOUS_SYSTEM"	"CCF-STTG1"	"906823"	"gdsc"	"nervous_system"	"glioma"	NA	"CCFSTTG1"
"CCFSTTG1_CENTRAL_NERVOUS_SYSTEM"	"CCF-STTG1"	NA	"eurofins"	"central_nervous_system"	"glioma"	"astrocytoma"	"CCFSTTG1"
"CCK81_LARGE_INTESTINE"	"CCK81_LARGE_INTESTINE"	"CCK-81"	"CCLE"	"large_intestine"	"carcinoma"	"adenocarcinoma"	"CCK81"
"CCK81_LARGE_INTESTINE"	"CCK-81"	NA	"cosmic_clp"	"large_intestine"	"carcinoma"	"adenocarcinoma"	"CCK81"
"CCRFCEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CCRF-CEM"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_leukaemia"	"CCRFCEM"
"CCRFCEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CCRF-CEM"	"905952"	"gdsc"	"blood"	"lymphoblastic_leukemia"	NA	"CCRFCEM"
"CCRFCEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CCRFCEM"	NA	"eurofins"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_leukaemia"	"CCRFCEM"
"CEMC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CEM-C1"	NA	"eurofins"	"haematopoietic_and_lymphoid_tissue"	"Haematopoietic and lymphoid (Acute lymphoblastic leukemia)"	NA	"CEMC1"
"CESS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CESS"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_myeloid_leukaemia"	"CESS"
"CESS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CESS"	"910688"	"gdsc"	"blood"	"acute_myeloid_leukaemia"	NA	"CESS"
"CFPAC1_PANCREAS"	"CFPAC1_PANCREAS"	"CFPAC-1"	"CCLE"	"pancreas"	"carcinoma"	"ductal_carcinoma"	"CFPAC1"
"CFPAC1_PANCREAS"	"CFPAC-1"	NA	"cosmic_clp"	"pancreas"	"carcinoma"	"ductal_carcinoma"	"CFPAC1"
"CFPAC1_PANCREAS"	"CFPAC-1"	"906821"	"gdsc"	"pancreas"	"pancreas"	NA	"CFPAC1"
"CFPAC1_PANCREAS"	"CFPAC-1"	NA	"eurofins"	"pancreas"	"carcinoma"	"ductal_carcinoma"	"CFPAC1"
"CGTHW1_THYROID"	"CGTHW1_THYROID"	"CGTH-W-1"	"CCLE"	"thyroid"	"carcinoma"	"follicular_carcinoma"	"CGTHW1"
"CGTHW1_THYROID"	"CGTH-W-1"	NA	"cosmic_clp"	"thyroid"	"carcinoma"	"follicular_carcinoma"	"CGTHW1"
"CGTHW1_THYROID"	"CGTH-W-1"	"910568"	"gdsc"	"thyroid"	"thyroid"	NA	"CGTHW1"
"CGTHW1_THYROID"	"CGTH-W-1"	NA	"eurofins"	"thyroid"	"carcinoma"	"follicular_carcinoma"	"CGTHW1"
"CH157MN_CENTRAL_NERVOUS_SYSTEM"	"CH157MN_CENTRAL_NERVOUS_SYSTEM"	"CH-157MN"	"CCLE"	"central_nervous_system"	"meningioma"	"NS"	"CH157MN"
"CHAGOK1_LUNG"	"CHAGOK1_LUNG"	"ChaGo-K-1"	"CCLE"	"lung"	"carcinoma"	"NS"	"CHAGOK1"
