"unified_id"	"native_id"	"alt_id"	"id_type"	"tissue"	"match_id"
"BXPC3_PANCREAS"	"BxPC-3"	NA	"eurofins"	"Pancreas"	"BXPC3"
"C2BBE1_LARGE_INTESTINE"	"C2BBE1_LARGE_INTESTINE"	"C2BBe1"	"CCLE"	"large_intestine"	"C2BBE1"
"C2BBE1_LARGE_INTESTINE"	"C2BBe1"	NA	"cosmic_clp"	"large_intestine"	"C2BBE1"
"C2BBE1_LARGE_INTESTINE"	"C2BBe1"	"910700"	"gdsc"	"digestive_system"	"C2BBE1"
"C32_SKIN"	"C32_SKIN"	"C32"	"CCLE"	"skin"	"C32"
"C32_SKIN"	"C32"	NA	"cosmic_clp"	"skin"	"C32"
"C32_SKIN"	"C32"	"906830"	"gdsc"	"skin"	"C32"
"C32_SKIN"	"C32"	NA	"eurofins"	"Skin (Melanoma)"	"C32"
"C32TG_NS"	"C32TG"	NA	"eurofins"	"Skin"	"C32TG"
"C33A_CERVIX"	"C-33-A"	NA	"cosmic_clp"	"cervix"	"C33A"
"C33A_CERVIX"	"C-33-A"	"687505"	"gdsc"	"urogenital_system"	"C33A"
"C33A_CERVIX"	"C-33A"	NA	"eurofins"	"Female GU (Cervix)"	"C33A"
"C3A_LIVER"	"C3A_LIVER"	"C3A"	"CCLE"	"liver"	"C3A"
"C3A_LIVER"	"C3A"	NA	"cosmic_clp"	"liver"	"C3A"
"C3A_LIVER"	"C3A"	"910850"	"gdsc"	"digestive_system"	"C3A"
"C4I_CERVIX"	"C-4-I"	NA	"cosmic_clp"	"cervix"	"C4I"
"C4I_CERVIX"	"C-4 I"	NA	"eurofins"	"Female GU (Cervix)"	"C4I"
"C4II_NS"	"C-4 II"	NA	"eurofins"	"Female GU (Cervix)"	"C4II"
"CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CA46"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"CA46"
"CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CA46"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"CA46"
"CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CA46"	"910703"	"gdsc"	"blood"	"CA46"
"CA922_UPPER_AERODIGESTIVE_TRACT"	"Ca9-22"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"CA922"
"CA922_UPPER_AERODIGESTIVE_TRACT"	"Ca9-22"	"753538"	"gdsc"	"aero_digestive_tract"	"CA922"
"CADOES1_BONE"	"CADOES1_BONE"	"CADO-ES1"	"CCLE"	"bone"	"CADOES1"
"CADOES1_BONE"	"CADO-ES1"	NA	"cosmic_clp"	"bone"	"CADOES1"
"CAKI1_KIDNEY"	"CAKI1_KIDNEY"	"Caki-1"	"CCLE"	"kidney"	"CAKI1"
"CAKI1_KIDNEY"	"CAKI-1"	NA	"cosmic_clp"	"kidney"	"CAKI1"
"CAKI1_KIDNEY"	"CAKI-1"	"905963"	"gdsc"	"kidney"	"CAKI1"
"CAKI1_KIDNEY"	"Caki-1"	NA	"eurofins"	"Kidney"	"CAKI1"
"CAKI2_KIDNEY"	"CAKI2_KIDNEY"	"Caki-2"	"CCLE"	"kidney"	"CAKI2"
"CAKI2_KIDNEY"	"Caki-2"	NA	"eurofins"	"Kidney"	"CAKI2"
"CAL120_BREAST"	"CAL120_BREAST"	"CAL-120"	"CCLE"	"breast"	"CAL120"
"CAL120_BREAST"	"CAL-120"	NA	"cosmic_clp"	"breast"	"CAL120"
"CAL120_BREAST"	"CAL-120"	"906826"	"gdsc"	"breast"	"CAL120"
"CAL12T_LUNG"	"CAL12T_LUNG"	"CAL-12T"	"CCLE"	"lung"	"CAL12T"
"CAL12T_LUNG"	"CAL-12T"	NA	"cosmic_clp"	"lung"	"CAL12T"
"CAL12T_LUNG"	"CAL-12T"	"753540"	"gdsc"	"lung"	"CAL12T"
"CAL148_BREAST"	"CAL148_BREAST"	"CAL-148"	"CCLE"	"breast"	"CAL148"
"CAL148_BREAST"	"CAL-148"	NA	"cosmic_clp"	"breast"	"CAL148"
"CAL148_BREAST"	"CAL-148"	"924106"	"gdsc"	"breast"	"CAL148"
"CAL27_UPPER_AERODIGESTIVE_TRACT"	"CAL27_UPPER_AERODIGESTIVE_TRACT"	"CAL 27"	"CCLE"	"upper_aerodigestive_tract"	"CAL27"
"CAL27_UPPER_AERODIGESTIVE_TRACT"	"CAL-27"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"CAL27"
"CAL27_UPPER_AERODIGESTIVE_TRACT"	"CAL-27"	"910916"	"gdsc"	"aero_digestive_tract"	"CAL27"
"CAL27_UPPER_AERODIGESTIVE_TRACT"	"Cal 27"	NA	"eurofins"	"Head and Neck"	"CAL27"
"CAL29_URINARY_TRACT"	"CAL29_URINARY_TRACT"	"CAL-29"	"CCLE"	"urinary_tract"	"CAL29"
"CAL29_URINARY_TRACT"	"CAL-29"	NA	"cosmic_clp"	"urinary_tract"	"CAL29"
"CAL33_UPPER_AERODIGESTIVE_TRACT"	"CAL33_UPPER_AERODIGESTIVE_TRACT"	"CAL-33"	"CCLE"	"upper_aerodigestive_tract"	"CAL33"
"CAL33_UPPER_AERODIGESTIVE_TRACT"	"CAL-33"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"CAL33"
"CAL33_UPPER_AERODIGESTIVE_TRACT"	"CAL-33"	"753541"	"gdsc"	"aero_digestive_tract"	"CAL33"
"CAL39_VULVA"	"CAL-39"	NA	"cosmic_clp"	"vulva"	"CAL39"
"CAL39_VULVA"	"CAL-39"	"924107"	"gdsc"	"urogenital_system"	"CAL39"
"CAL51_BREAST"	"CAL51_BREAST"	"CAL-51"	"CCLE"	"breast"	"CAL51"
"CAL51_BREAST"	"CAL-51"	NA	"cosmic_clp"	"breast"	"CAL51"
"CAL51_BREAST"	"CAL-51"	"910927"	"gdsc"	"breast"	"CAL51"
"CAL54_KIDNEY"	"CAL54_KIDNEY"	"CAL-54"	"CCLE"	"kidney"	"CAL54"
"CAL54_KIDNEY"	"CAL-54"	NA	"cosmic_clp"	"kidney"	"CAL54"
"CAL54_KIDNEY"	"CAL-54"	"910952"	"gdsc"	"kidney"	"CAL54"
"CAL62_THYROID"	"CAL62_THYROID"	"CAL-62"	"CCLE"	"thyroid"	"CAL62"
"CAL62_THYROID"	"CAL-62"	NA	"cosmic_clp"	"thyroid"	"CAL62"
"CAL62_THYROID"	"CAL-62"	"906828"	"gdsc"	"thyroid"	"CAL62"
"CAL62_THYROID"	"CAL-62"	NA	"eurofins"	"Endocrine (Thyroid)"	"CAL62"
"CAL72_BONE"	"CAL-72"	NA	"cosmic_clp"	"bone"	"CAL72"
"CAL72_BONE"	"CAL-72"	"906827"	"gdsc"	"bone"	"CAL72"
"CAL78_BONE"	"CAL78_BONE"	"CAL-78"	"CCLE"	"bone"	"CAL78"
"CAL78_BONE"	"CAL-78"	NA	"cosmic_clp"	"bone"	"CAL78"
"CAL851_BREAST"	"CAL851_BREAST"	"CAL-85-1"	"CCLE"	"breast"	"CAL851"
"CAL851_BREAST"	"CAL-85-1"	NA	"cosmic_clp"	"breast"	"CAL851"
"CAL851_BREAST"	"CAL-85-1"	"910852"	"gdsc"	"breast"	"CAL851"
"CALU1_LUNG"	"CALU1_LUNG"	"Calu-1"	"CCLE"	"lung"	"CALU1"
"CALU1_LUNG"	"Calu-1"	"724858"	"gdsc"	"lung"	"CALU1"
"CALU1_LUNG"	"Calu1"	NA	"eurofins"	"Lung Squamous Cell Carcinoma"	"CALU1"
"CALU3_LUNG"	"CALU3_LUNG"	"Calu-3"	"CCLE"	"lung"	"CALU3"
"CALU3_LUNG"	"Calu-3"	NA	"cosmic_clp"	"lung"	"CALU3"
"CALU3_LUNG"	"Calu-3"	"687777"	"gdsc"	"lung"	"CALU3"
"CALU6_LUNG"	"CALU6_LUNG"	"Calu-6"	"CCLE"	"lung"	"CALU6"
"CALU6_LUNG"	"Calu-6"	NA	"cosmic_clp"	"lung"	"CALU6"
"CALU6_LUNG"	"Calu-6"	"724859"	"gdsc"	"lung"	"CALU6"
"CALU6_LUNG"	"Calu6"	NA	"eurofins"	"Lung Anaplastic Carcinoma"	"CALU6"
"CAMA1_BREAST"	"CAMA1_BREAST"	"CAMA-1"	"CCLE"	"breast"	"CAMA1"
"CAMA1_BREAST"	"CAMA-1"	NA	"cosmic_clp"	"breast"	"CAMA1"
"CAMA1_BREAST"	"CAMA-1"	"946382"	"gdsc"	"breast"	"CAMA1"
"CAMA1_BREAST"	"CAMA-1"	NA	"eurofins"	"Breast"	"CAMA1"
"CAOV3_OVARY"	"CAOV3_OVARY"	"Caov-3"	"CCLE"	"ovary"	"CAOV3"
"CAOV3_OVARY"	"Caov-3"	NA	"cosmic_clp"	"ovary"	"CAOV3"
"CAOV3_OVARY"	"Caov-3"	"906825"	"gdsc"	"urogenital_system"	"CAOV3"
"CAOV3_OVARY"	"CaOV3"	NA	"eurofins"	"Female GU (Ovary)"	"CAOV3"
"CAOV4_OVARY"	"CAOV4_OVARY"	"Caov-4"	"CCLE"	"ovary"	"CAOV4"
"CAOV4_OVARY"	"Caov-4"	NA	"cosmic_clp"	"ovary"	"CAOV4"
"CAOV4_OVARY"	"Caov-4"	"949090"	"gdsc"	"urogenital_system"	"CAOV4"
"CAPAN1_PANCREAS"	"CAPAN1_PANCREAS"	"Capan-1"	"CCLE"	"pancreas"	"CAPAN1"
"CAPAN1_PANCREAS"	"CAPAN-1"	NA	"cosmic_clp"	"pancreas"	"CAPAN1"
"CAPAN1_PANCREAS"	"CAPAN-1"	"753624"	"gdsc"	"pancreas"	"CAPAN1"
"CAPAN1_PANCREAS"	"Capan-1"	NA	"eurofins"	"Pancreas"	"CAPAN1"
"CAPAN2_PANCREAS"	"CAPAN2_PANCREAS"	"Capan-2"	"CCLE"	"pancreas"	"CAPAN2"
"CAPAN2_PANCREAS"	"Capan-2"	NA	"cosmic_clp"	"pancreas"	"CAPAN2"
"CAPAN2_PANCREAS"	"Capan-2"	"910915"	"gdsc"	"pancreas"	"CAPAN2"
"CAPAN2_PANCREAS"	"Capan-2"	NA	"eurofins"	"Pancreas"	"CAPAN2"
"CAR1_LARGE_INTESTINE"	"CaR-1"	NA	"cosmic_clp"	"large_intestine"	"CAR1"
"CAR1_LARGE_INTESTINE"	"CaR-1"	"924108"	"gdsc"	"digestive_system"	"CAR1"
"CAS1_CENTRAL_NERVOUS_SYSTEM"	"CAS1_CENTRAL_NERVOUS_SYSTEM"	"CAS-1"	"CCLE"	"central_nervous_system"	"CAS1"
"CAS1_CENTRAL_NERVOUS_SYSTEM"	"CAS-1"	NA	"cosmic_clp"	"central_nervous_system"	"CAS1"
"CAS1_CENTRAL_NERVOUS_SYSTEM"	"CAS-1"	"910943"	"gdsc"	"nervous_system"	"CAS1"
"CASKI_CERVIX"	"Ca-Ski"	NA	"cosmic_clp"	"cervix"	"CASKI"
"CASKI_CERVIX"	"Ca-Ski"	"906824"	"gdsc"	"urogenital_system"	"CASKI"
"CCFSTTG1_CENTRAL_NERVOUS_SYSTEM"	"CCFSTTG1_CENTRAL_NERVOUS_SYSTEM"	"CCF-STTG1"	"CCLE"	"central_nervous_system"	"CCFSTTG1"
"CCFSTTG1_CENTRAL_NERVOUS_SYSTEM"	"CCF-STTG1"	NA	"cosmic_clp"	"central_nervous_system"	"CCFSTTG1"
"CCFSTTG1_CENTRAL_NERVOUS_SYSTEM"	"CCF-STTG1"	"906823"	"gdsc"	"nervous_system"	"CCFSTTG1"
"CCFSTTG1_CENTRAL_NERVOUS_SYSTEM"	"CCF-STTG1"	NA	"eurofins"	"CNS"	"CCFSTTG1"
"CCK81_LARGE_INTESTINE"	"CCK81_LARGE_INTESTINE"	"CCK-81"	"CCLE"	"large_intestine"	"CCK81"
"CCK81_LARGE_INTESTINE"	"CCK-81"	NA	"cosmic_clp"	"large_intestine"	"CCK81"
"CCRFCEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CCRF-CEM"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"CCRFCEM"
"CCRFCEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CCRF-CEM"	"905952"	"gdsc"	"blood"	"CCRFCEM"
"CCRFCEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CCRFCEM"	NA	"eurofins"	"Hematopoietic and lymphoid (myelomonoblastic leukemia)"	"CCRFCEM"
"CEMC1_NS"	"CEM-C1"	NA	"eurofins"	"Haematopoietic and lymphoid (Acute lymphoblastic leukemia)"	"CEMC1"
"CESS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CESS"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"CESS"
"CESS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CESS"	"910688"	"gdsc"	"blood"	"CESS"
"CFPAC1_PANCREAS"	"CFPAC1_PANCREAS"	"CFPAC-1"	"CCLE"	"pancreas"	"CFPAC1"
"CFPAC1_PANCREAS"	"CFPAC-1"	NA	"cosmic_clp"	"pancreas"	"CFPAC1"
"CFPAC1_PANCREAS"	"CFPAC-1"	"906821"	"gdsc"	"pancreas"	"CFPAC1"
"CFPAC1_PANCREAS"	"CFPAC-1"	NA	"eurofins"	"Pancreas"	"CFPAC1"
"CGTHW1_THYROID"	"CGTHW1_THYROID"	"CGTH-W-1"	"CCLE"	"thyroid"	"CGTHW1"
"CGTHW1_THYROID"	"CGTH-W-1"	NA	"cosmic_clp"	"thyroid"	"CGTHW1"
"CGTHW1_THYROID"	"CGTH-W-1"	"910568"	"gdsc"	"thyroid"	"CGTHW1"
"CGTHW1_THYROID"	"CGTH-W-1"	NA	"eurofins"	"Endocrine (Thyroid)"	"CGTHW1"
"CH157MN_CENTRAL_NERVOUS_SYSTEM"	"CH157MN_CENTRAL_NERVOUS_SYSTEM"	"CH-157MN"	"CCLE"	"central_nervous_system"	"CH157MN"
"CHAGOK1_LUNG"	"CHAGOK1_LUNG"	"ChaGo-K-1"	"CCLE"	"lung"	"CHAGOK1"
"CHAGOK1_LUNG"	"ChaGo-K-1"	NA	"cosmic_clp"	"lung"	"CHAGOK1"
"CHAGOK1_LUNG"	"ChaGo-K-1"	"687596"	"gdsc"	"lung"	"CHAGOK1"
"CHAGOK1_LUNG"	"ChaGoK1"	NA	"eurofins"	"Lung Bronchogenic Carcinoma "	"CHAGOK1"
"CHL1_SKIN"	"CHL1_SKIN"	"CHL-1"	"CCLE"	"skin"	"CHL1"
"CHL1_SKIN"	"CHL-1"	NA	"cosmic_clp"	"skin"	"CHL1"
"CHL1_SKIN"	"CHL-1"	"910853"	"gdsc"	"skin"	"CHL1"
"CHL1_SKIN"	"CHL-1"	NA	"eurofins"	"Skin"	"CHL1"
"CHP126_AUTONOMIC_GANGLIA"	"CHP126_AUTONOMIC_GANGLIA"	"CHP-126"	"CCLE"	"autonomic_ganglia"	"CHP126"
"CHP126_AUTONOMIC_GANGLIA"	"CHP-126"	NA	"cosmic_clp"	"autonomic_ganglia"	"CHP126"
"CHP126_AUTONOMIC_GANGLIA"	"CHP-126"	"910567"	"gdsc"	"nervous_system"	"CHP126"
"CHP134_AUTONOMIC_GANGLIA"	"CHP-134"	NA	"cosmic_clp"	"autonomic_ganglia"	"CHP134"
"CHP134_AUTONOMIC_GANGLIA"	"CHP-134"	"910941"	"gdsc"	"nervous_system"	"CHP134"
"CHP212_AUTONOMIC_GANGLIA"	"CHP212_AUTONOMIC_GANGLIA"	"CHP-212"	"CCLE"	"autonomic_ganglia"	"CHP212"
"CHP212_AUTONOMIC_GANGLIA"	"CHP-212"	NA	"cosmic_clp"	"autonomic_ganglia"	"CHP212"
"CHP212_AUTONOMIC_GANGLIA"	"CHP-212"	"906820"	"gdsc"	"nervous_system"	"CHP212"
"CHP212_AUTONOMIC_GANGLIA"	"CHP-212"	NA	"eurofins"	"CNS"	"CHP212"
"CHSA0011_BONE"	"CHSA0011"	NA	"cosmic_clp"	"bone"	"CHSA0011"
"CHSA0108_BONE"	"CHSA0108"	NA	"cosmic_clp"	"bone"	"CHSA0108"
"CHSA8926_BONE"	"CHSA8926"	NA	"cosmic_clp"	"bone"	"CHSA8926"
"CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CI-1"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"CI1"
"CJM_SKIN"	"CJM_SKIN"	"CJM"	"CCLE"	"skin"	"CJM"
"CL11_LARGE_INTESTINE"	"CL11_LARGE_INTESTINE"	"CL-11"	"CCLE"	"large_intestine"	"CL11"
"CL11_LARGE_INTESTINE"	"CL-11"	NA	"cosmic_clp"	"large_intestine"	"CL11"
"CL14_LARGE_INTESTINE"	"CL14_LARGE_INTESTINE"	"CL-14"	"CCLE"	"large_intestine"	"CL14"
"CL34_LARGE_INTESTINE"	"CL34_LARGE_INTESTINE"	"CL-34"	"CCLE"	"large_intestine"	"CL34"
"CL34_LARGE_INTESTINE"	"CL-34"	NA	"cosmic_clp"	"large_intestine"	"CL34"
"CL40_LARGE_INTESTINE"	"CL40_LARGE_INTESTINE"	"CL-40"	"CCLE"	"large_intestine"	"CL40"
"CL40_LARGE_INTESTINE"	"CL-40"	NA	"cosmic_clp"	"large_intestine"	"CL40"
"CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CMK"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"CMK"
"CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CMK"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"CMK"
"CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CMK"	"910566"	"gdsc"	"blood"	"CMK"
"CMK115_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CMK115_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CMK-11-5"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"CMK115"
"CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CMK-86"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"CMK86"
"CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CML-T1"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"CMLT1"
"CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CML-T1"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"CMLT1"
"CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"CML-T1"	NA	"eurofins"	"Haematopoietic and lymphoid (Chronic myeloid leukemia)"	"CMLT1"
"COLO201_LARGE_INTESTINE"	"COLO201_LARGE_INTESTINE"	"COLO 201"	"CCLE"	"large_intestine"	"COLO201"
"COLO201_LARGE_INTESTINE"	"Colo 201"	NA	"eurofins"	"Colon"	"COLO201"
"COLO205_LARGE_INTESTINE"	"COLO205_LARGE_INTESTINE"	"COLO 205"	"CCLE"	"large_intestine"	"COLO205"
"COLO205_LARGE_INTESTINE"	"COLO-205"	NA	"cosmic_clp"	"large_intestine"	"COLO205"
"COLO205_LARGE_INTESTINE"	"COLO-205"	"905961"	"gdsc"	"digestive_system"	"COLO205"
"COLO205_LARGE_INTESTINE"	"Colo 205"	NA	"eurofins"	"Colon"	"COLO205"
"COLO320_LARGE_INTESTINE"	"COLO320_LARGE_INTESTINE"	"COLO-320"	"CCLE"	"large_intestine"	"COLO320"
"COLO320DM_NS"	"Colo 320DM"	NA	"eurofins"	"Colon"	"COLO320DM"
"COLO320HSR_LARGE_INTESTINE"	"COLO-320-HSR"	NA	"cosmic_clp"	"large_intestine"	"COLO320HSR"
"COLO320HSR_LARGE_INTESTINE"	"COLO-320-HSR"	"910569"	"gdsc"	"digestive_system"	"COLO320HSR"
"COLO320HSR_LARGE_INTESTINE"	"Colo 320 HSR"	NA	"eurofins"	"Colon"	"COLO320HSR"
"COLO668_LUNG"	"COLO668_LUNG"	"COLO 668"	"CCLE"	"lung"	"COLO668"
"COLO668_LUNG"	"COLO-668"	NA	"cosmic_clp"	"lung"	"COLO668"
"COLO668_LUNG"	"COLO-668"	"910692"	"gdsc"	"lung"	"COLO668"
"COLO677_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"COLO677_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"COLO-677"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"COLO677"
"COLO678_LARGE_INTESTINE"	"COLO678_LARGE_INTESTINE"	"COLO-678"	"CCLE"	"large_intestine"	"COLO678"
"COLO678_LARGE_INTESTINE"	"COLO-678"	NA	"cosmic_clp"	"large_intestine"	"COLO678"
"COLO678_LARGE_INTESTINE"	"COLO-678"	"910689"	"gdsc"	"digestive_system"	"COLO678"
"COLO679_SKIN"	"COLO679_SKIN"	"COLO-679"	"CCLE"	"skin"	"COLO679"
"COLO679_SKIN"	"COLO-679"	NA	"cosmic_clp"	"skin"	"COLO679"
"COLO679_SKIN"	"COLO-679"	"906818"	"gdsc"	"skin"	"COLO679"
"COLO680N_OESOPHAGUS"	"COLO680N_OESOPHAGUS"	"COLO-680N"	"CCLE"	"oesophagus"	"COLO680N"
"COLO680N_OESOPHAGUS"	"COLO-680N"	NA	"cosmic_clp"	"oesophagus"	"COLO680N"
"COLO680N_OESOPHAGUS"	"COLO-680N"	"906817"	"gdsc"	"aero_digestive_tract"	"COLO680N"
"COLO684_ENDOMETRIUM"	"COLO684_ENDOMETRIUM"	"COLO 684"	"CCLE"	"endometrium"	"COLO684"
"COLO684_ENDOMETRIUM"	"COLO-684"	NA	"cosmic_clp"	"endometrium"	"COLO684"
"COLO684_ENDOMETRIUM"	"COLO-684"	"910691"	"gdsc"	"urogenital_system"	"COLO684"
"COLO704_OVARY"	"COLO704_OVARY"	"COLO-704"	"CCLE"	"ovary"	"COLO704"
"COLO741_LARGE_INTESTINE"	"COLO-741"	NA	"cosmic_clp"	"large_intestine"	"COLO741"
"COLO741_LARGE_INTESTINE"	"COLO-741"	"906815"	"gdsc"	"digestive_system"	"COLO741"
"COLO741_SKIN"	"COLO741_SKIN"	"COLO 741"	"CCLE"	"skin"	"COLO741"
"COLO775_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"COLO775_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"COLO 775"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"COLO775"
"COLO783_SKIN"	"COLO783_SKIN"	"COLO-783"	"CCLE"	"skin"	"COLO783"
"COLO783_SKIN"	"COLO-783"	NA	"cosmic_clp"	"skin"	"COLO783"
"COLO792_SKIN"	"COLO792_SKIN"	"COLO 792"	"CCLE"	"skin"	"COLO792"
"COLO792_SKIN"	"COLO-792"	NA	"cosmic_clp"	"skin"	"COLO792"
"COLO792_SKIN"	"COLO-792"	"906814"	"gdsc"	"skin"	"COLO792"
"COLO800_SKIN"	"COLO800_SKIN"	"COLO-800"	"CCLE"	"skin"	"COLO800"
"COLO800_SKIN"	"COLO-800"	NA	"cosmic_clp"	"skin"	"COLO800"
"COLO800_SKIN"	"COLO-800"	"906813"	"gdsc"	"skin"	"COLO800"
"COLO818_SKIN"	"COLO818_SKIN"	"COLO-818"	"CCLE"	"skin"	"COLO818"
"COLO824_BREAST"	"COLO-824"	NA	"cosmic_clp"	"breast"	"COLO824"
"COLO824_BREAST"	"COLO-824"	"906812"	"gdsc"	"breast"	"COLO824"
"COLO829_SKIN"	"COLO829_SKIN"	"COLO 829"	"CCLE"	"skin"	"COLO829"
"COLO829_SKIN"	"COLO-829"	NA	"cosmic_clp"	"skin"	"COLO829"
"COLO829_SKIN"	"COLO-829"	"687448"	"gdsc"	"skin"	"COLO829"
"COLO829_SKIN"	"COLO 829"	NA	"eurofins"	"Skin"	"COLO829"
"COLO849_SKIN"	"COLO849_SKIN"	"COLO-849"	"CCLE"	"skin"	"COLO849"
"CORL105_LUNG"	"CORL105_LUNG"	"COR-L105"	"CCLE"	"lung"	"CORL105"
"CORL105_LUNG"	"COR-L105"	NA	"cosmic_clp"	"lung"	"CORL105"
"CORL105_LUNG"	"COR-L105"	"906805"	"gdsc"	"lung"	"CORL105"
"CORL105_LUNG"	"COR-L105"	NA	"eurofins"	"Lung"	"CORL105"
"CORL23_LUNG"	"CORL23_LUNG"	"COR-L23"	"CCLE"	"lung"	"CORL23"
"CORL23_LUNG"	"COR-L23"	NA	"cosmic_clp"	"lung"	"CORL23"
"CORL23_LUNG"	"COR-L23"	"687780"	"gdsc"	"lung"	"CORL23"
"CORL23_LUNG"	"COR-L23"	NA	"eurofins"	"Lung"	"CORL23"
"CORL24_LUNG"	"CORL24_LUNG"	"COR-L24"	"CCLE"	"lung"	"CORL24"
"CORL279_LUNG"	"CORL279_LUNG"	"COR-L279"	"CCLE"	"lung"	"CORL279"
"CORL279_LUNG"	"COR-L279"	NA	"cosmic_clp"	"lung"	"CORL279"
"CORL279_LUNG"	"COR-L279"	"910937"	"gdsc"	"lung"	"CORL279"
"CORL303_LUNG"	"COR-L303"	NA	"cosmic_clp"	"lung"	"CORL303"
"CORL311_LUNG"	"CORL311_LUNG"	"COR-L311"	"CCLE"	"lung"	"CORL311"
"CORL311_LUNG"	"COR-L311"	NA	"cosmic_clp"	"lung"	"CORL311"
"CORL32_LUNG"	"COR-L32"	NA	"cosmic_clp"	"lung"	"CORL32"
"CORL321_NS"	"COR-L321"	NA	"cosmic_clp"	"NS"	"CORL321"
"CORL47_LUNG"	"CORL47_LUNG"	"COR-L47"	"CCLE"	"lung"	"CORL47"
"CORL51_LUNG"	"CORL51_LUNG"	"COR-L51"	"CCLE"	"lung"	"CORL51"
"CORL88_LUNG"	"CORL88_LUNG"	"COR-L88"	"CCLE"	"lung"	"CORL88"
"CORL88_LUNG"	"COR-L88"	NA	"cosmic_clp"	"lung"	"CORL88"
"CORL88_LUNG"	"COR-L88"	"906808"	"gdsc"	"lung"	"CORL88"
"CORL95_LUNG"	"CORL95_LUNG"	"COR-L95"	"CCLE"	"lung"	"CORL95"
"CORL95_LUNG"	"COR-L95"	NA	"cosmic_clp"	"lung"	"CORL95"
"COV318_OVARY"	"COV318_OVARY"	"COV318"	"CCLE"	"ovary"	"COV318"
"COV362_OVARY"	"COV362_OVARY"	"COV362"	"CCLE"	"ovary"	"COV362"
"COV434_OVARY"	"COV434_OVARY"	"COV434"	"CCLE"	"ovary"	"COV434"
"COV504_OVARY"	"COV504_OVARY"	"COV504"	"CCLE"	"ovary"	"COV504"
"COV644_OVARY"	"COV644_OVARY"	"COV644"	"CCLE"	"ovary"	"COV644"
"CP50MELB_SKIN"	"CP50-MEL-B"	NA	"cosmic_clp"	"skin"	"CP50MELB"
"CP50MELB_SKIN"	"CP50-MEL-B"	"753545"	"gdsc"	"skin"	"CP50MELB"
"CP66MEL_SKIN"	"CP66-MEL"	NA	"cosmic_clp"	"skin"	"CP66MEL"
"CP66MEL_SKIN"	"CP66-MEL"	"753546"	"gdsc"	"skin"	"CP66MEL"
"CP67MEL_SKIN"	"CP67-MEL"	NA	"cosmic_clp"	"skin"	"CP67MEL"
"CP67MEL_SKIN"	"CP67-MEL"	"949092"	"gdsc"	"skin"	"CP67MEL"
"CPCN_LUNG"	"CPCN_LUNG"	"CPC-N"	"CCLE"	"lung"	"CPCN"
